0.0,0.0
0.96,0.0
1.959,0.0
2.954,255.0
3.967,255.0
4.953,217.02384775864564
5.972,211.13360676957487
6.988,209.72836291114413
8.015,214.20684500556848
9.21,188.1728885298119
10.123,185.93256343496037
11.048,190.91581389328294
12.016,193.12390060400799
13.201,160.14516262539584
14.108,163.05203570547758
15.047,108.86441853186962
16.036,59.722466040432735
17.055,24.6370782916703
18.113,18.914134929744858
19.034,20.326838037889157
20.06,27.969639817904625
21.049,31.680150666143806
22.101,33.50794128021801
23.08,31.432950374565852
24.068,31.723377416848145
25.08,26.812459758418356
26.092,26.222992358563275
27.082,23.642950297810057
28.104,23.640674251494715
29.125,24.99840780183739
30.117,32.446460096091734
31.119,32.54610038961125
32.136,26.455813577218468
33.149,24.603728062448425
34.131,24.77453936697851
35.131,24.863459191648637
36.155,33.85492912768327
37.158,35.047686097410164
38.179,33.31546204302477
39.173,26.23918695546935
40.187,22.390216636948924
41.2,25.331000147475933
42.2,24.50389499199776
43.189,24.406126851810015
44.211,24.959569360707214
45.227,22.623934051352236
46.228,26.768210388325148
47.224,28.052782843232116
48.227,27.66699609065196
49.217,28.709297900124653
50.239,34.193024329933436
51.254,29.92628785756251
52.279,25.004072349180515
53.255,24.904325110574177
54.274,26.567246672203296
55.278,27.141175691961443
56.283,34.66130324562668
57.444,30.023486349826513
58.362,28.882824969319408
59.307,29.01880101216705
60.508,27.459538682932802
61.429,22.627179582182908
62.309,31.366283811230744
63.3,32.03121483127857
64.509,31.07176261706526
65.428,26.366253985898407
66.345,19.05964890195632
67.342,21.692282379057744
68.367,23.017484350676096
69.424,28.20113941036101
70.372,36.68963606153103
71.571,33.5661486330141
72.475,33.53617177587454
73.389,25.531106684618944
74.39,23.48777866614125
75.391,21.882986788535064
76.4,25.470427450996997
77.428,27.607555144133705
78.433,28.191386851362193
79.446,34.30144988352077
80.474,40.563109997052656
81.469,35.08363590603365
82.634,29.66619456638517
83.534,29.65173013898681
84.487,36.37199409208663
85.494,34.530797815879374
86.487,40.22280978643583
87.495,46.148821679936084
88.506,39.60403072030598
89.697,28.457394891990866
90.618,24.871662724030315
91.539,21.390482217702047
92.497,21.02426460154491
93.514,25.547041859048175
94.518,26.251265273831855
95.522,25.714250162171403
96.528,26.146931603015762
97.533,24.938948767146208
98.546,22.783366242351402
99.545,22.53898458478544
100.554,23.94007548009387
101.562,27.154727520428285
102.552,27.232582748401747
103.58,28.1850096513926
104.583,29.76569591002189
105.59,29.89202302319873
106.606,29.40266608267584
107.595,30.66121575396204
108.625,27.054388987965822
109.621,25.85309028633605
110.699,26.308057012668865
111.73,28.83809994388402
