0.0,0.0
1.018,149.0
2.028,146.0
3.039,151.0
4.051,149.0
5.06,149.0
6.069,448.0
7.076,150.0
8.089,150.0
9.091,150.0
10.101,144.0
11.115,134.0
12.127,413.0
13.138,401.0
14.138,148.0
15.151,151.0
16.159,168.0
17.168,151.0
18.174,150.0
19.186,153.0
20.204,146.0
21.212,147.0
22.22,147.0
23.234,148.0
24.248,146.0
25.259,138.0
26.273,154.0
27.281,148.0
28.293,149.0
29.317,147.0
30.347,145.0
31.359,144.0
32.362,147.0
33.365,147.0
34.367,150.0
35.377,147.0
36.389,151.0
37.4,163.0
38.401,150.0
39.475,164.0
40.425,147.0
41.438,494.0
42.441,146.0
43.447,145.0
44.45,148.0
45.452,146.0
46.456,153.0
47.469,152.0
48.482,150.0
49.484,153.0
50.491,156.0
51.504,148.0
52.506,153.0
53.509,177.0
54.513,152.0
55.522,156.0
56.534,167.0
57.553,149.0
58.554,156.0
59.567,163.0
60.58,163.0
61.589,163.0
62.595,166.0
63.604,167.0
64.606,165.0
65.619,181.0
66.627,174.0
67.634,173.0
68.642,173.0
69.653,175.0
70.66,178.0
71.671,233.0
72.676,180.0
73.683,181.0
74.692,160.0
75.692,192.0
76.696,206.0
77.702,188.0
78.711,199.0
79.711,210.0
80.735,197.0
81.742,213.0
82.759,196.0
83.757,155.0
84.764,192.0
85.764,203.0
86.846,208.0
87.778,207.0
88.784,214.0
89.787,211.0
90.803,213.0
91.807,217.0
92.813,167.0
93.815,169.0
94.817,220.0
95.822,218.0
96.832,221.0
97.905,189.0
99.5,172.0
99.902,234.0
100.866,171.0
101.875,241.0
102.878,171.0
103.885,177.0
104.897,173.0
105.902,186.0
106.904,194.0
107.918,178.0
108.919,182.0
109.923,180.0
110.929,190.0
111.943,181.0
112.954,184.0
113.956,186.0
114.97,223.0
115.973,189.0
116.987,199.0
117.994,203.0
118.999,204.0
120.001,206.0
121.008,206.0
122.017,196.0
123.02,201.0
124.024,200.0
125.031,202.0
126.032,201.0
127.039,202.0
128.042,206.0
129.05,207.0
130.055,208.0
131.055,211.0
132.07,475.0
133.08,462.0
134.093,224.0
135.097,217.0
136.104,219.0
137.108,231.0
138.119,222.0
139.119,220.0
140.121,233.0
141.126,235.0
142.128,266.0
143.132,238.0
144.139,182.0
145.15,232.0
146.162,236.0
147.172,236.0
148.179,241.0
149.186,233.0
150.199,231.0
151.21,0.0
152.215,234.0
153.231,244.0
154.235,247.0
155.248,243.0
156.261,243.0
157.261,257.0
158.272,255.0
159.568,242.0
160.284,251.0
161.293,251.0
162.293,253.0
163.306,249.0
164.311,248.0
165.312,254.0
166.328,257.0
167.333,252.0
168.341,257.0
169.344,258.0
170.349,254.0
171.364,263.0
172.366,264.0
173.373,265.0
174.377,277.0
175.384,279.0
176.397,270.0
177.408,266.0
178.417,269.0
179.423,276.0
180.436,272.0
181.44,275.0
182.454,277.0
183.464,278.0
184.481,281.0
185.489,279.0
186.49,285.0
187.492,297.0
188.497,291.0
189.526,304.0
190.537,288.0
191.541,283.0
192.557,289.0
193.559,292.0
194.559,293.0
195.568,292.0
196.573,292.0
197.583,301.0
198.592,299.0
199.594,300.0
200.596,291.0
201.599,300.0
202.603,297.0
203.611,292.0
204.621,288.0
205.62,292.0
206.634,290.0
207.642,326.0
208.648,301.0
209.659,298.0
210.667,294.0
211.667,302.0
212.67,297.0
213.681,305.0
214.69,308.0
215.692,309.0
216.704,316.0
217.713,380.0
218.728,983.0
219.812,239.0
220.746,313.0
221.734,312.0
222.74,315.0
223.743,312.0
224.754,322.0
225.755,320.0
226.759,319.0
227.77,326.0
228.776,326.0
229.788,330.0
230.793,318.0
231.801,335.0
232.803,327.0
233.807,325.0
234.821,328.0
235.824,327.0
236.832,326.0
237.839,336.0
238.84,327.0
239.843,331.0
240.856,363.0
241.86,341.0
242.871,348.0
243.882,348.0
244.896,340.0
245.898,351.0
246.896,343.0
247.897,338.0
248.897,344.0
249.911,355.0
250.915,345.0
251.926,349.0
252.935,376.0
253.946,359.0
254.954,367.0
255.968,376.0
256.967,365.0
257.976,395.0
258.981,356.0
259.983,352.0
260.988,357.0
261.997,366.0
263.004,306.0
264.014,376.0
265.014,359.0
266.016,371.0
267.023,371.0
268.029,378.0
269.043,377.0
270.05,393.0
271.053,374.0
272.065,398.0
273.076,374.0
274.38,378.0
275.223,304.0
276.095,374.0
277.096,178.0
278.098,162.0
279.762,150.0
280.319,296.0
281.394,416.0
282.227,423.0
283.116,395.0
284.119,387.0
285.123,385.0
286.123,386.0
287.133,369.0
288.135,393.0
289.147,373.0
290.155,153.0
291.167,395.0
292.175,374.0
293.177,161.0
294.187,177.0
295.202,389.0
296.209,388.0
297.213,157.0
298.235,166.0
299.241,163.0
300.25,414.0
301.251,386.0
302.251,410.0
303.257,173.0
304.258,409.0
305.263,388.0
306.267,171.0
307.27,0.0
308.283,0.0
